Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Status,Ticket Priority,Ticket Channel,Viewed Ticket,Ticket Solved,Customer Satisfaction Rating
52,1,Bose SoundLink Speaker,01-10-2021,Refund request,1,2,Email,1,0,0
58,0,Garmin Forerunner,24-12-2021,Cancellation request,1,2,Chat,1,0,0
38,1,Sony PlayStation,12-11-2020,Cancellation request,1,2,Chat,1,0,0
26,0,Google Nest,06-01-2020,Refund request,1,0,Phone,1,0,0
40,1,Nintendo Switch,08-04-2021,Technical issue,1,0,Phone,1,0,0
62,1,Nintendo Switch,25-05-2021,Refund request,0,1,Chat,0,0,0
52,0,Nest Thermostat,02-10-2021,Product inquiry,2,2,Phone,1,1,3
43,0,Samsung Galaxy,12-09-2021,Refund request,0,0,Phone,0,0,0
53,1,LG Washing Machine,23-12-2020,Billing inquiry,0,1,Chat,0,0,0
28,0,Dyson Vacuum Cleaner,07-05-2021,Billing inquiry,2,2,Phone,1,1,1
49,1,Canon EOS,24-06-2020,Technical issue,2,3,Phone,1,1,1
30,0,Philips Hue Lights,25-08-2020,Product inquiry,0,1,Chat,0,0,0
59,0,Lenovo ThinkPad,03-09-2021,Technical issue,1,2,Chat,1,0,0
35,1,GoPro Hero,01-10-2021,Cancellation request,2,3,Chat,1,1,3
35,1,Sony Xperia,12-09-2021,Cancellation request,1,0,Email,1,0,0
22,0,LG Smart TV,26-10-2020,Cancellation request,0,2,Email,0,0,0
56,0,Google Pixel,15-06-2020,Cancellation request,2,0,Social media,1,1,3
37,0,Asus ROG,18-01-2021,Cancellation request,2,1,Phone,1,1,5
57,1,iPhone,27-07-2021,Technical issue,0,1,Phone,0,0,0
36,0,Sony PlayStation,02-05-2021,Technical issue,0,1,Email,0,0,0
44,1,Fitbit Charge,26-08-2021,Product inquiry,1,1,Chat,1,0,0
54,0,Microsoft Xbox Controller,17-02-2021,Billing inquiry,2,3,Social media,1,1,3
29,1,GoPro Hero,20-05-2021,Cancellation request,2,2,Chat,1,1,3
37,0,HP Pavilion,24-10-2020,Product inquiry,0,0,Social media,0,0,0
49,1,LG OLED,01-09-2020,Technical issue,2,2,Chat,1,1,1
54,0,Xbox,27-01-2021,Refund request,2,0,Chat,1,1,3
32,0,Nikon D,17-12-2021,Cancellation request,2,2,Chat,1,1,5
38,1,Bose QuietComfort,26-08-2020,Product inquiry,1,2,Phone,1,0,0
59,0,Bose QuietComfort,04-08-2020,Product inquiry,0,0,Email,0,0,0
24,0,Bose QuietComfort,02-04-2021,Billing inquiry,2,1,Chat,1,1,1
39,1,LG OLED,25-12-2020,Cancellation request,1,1,Email,1,0,0
18,0,iPhone,04-12-2021,Product inquiry,2,0,Email,1,1,3
36,0,Adobe Photoshop,16-08-2021,Technical issue,2,3,Email,1,1,1
53,1,Asus ROG,19-02-2020,Refund request,1,0,Email,1,0,0
59,0,Microsoft Office,12-05-2020,Technical issue,0,2,Chat,0,0,0
67,0,Google Pixel,17-02-2021,Billing inquiry,2,2,Email,1,1,5
41,1,Philips Hue Lights,07-06-2020,Billing inquiry,0,0,Chat,0,0,0
62,0,Fitbit Charge,18-04-2021,Product inquiry,0,0,Social media,0,0,0
21,1,HP Pavilion,25-04-2020,Refund request,2,3,Social media,1,1,5
58,1,Apple AirPods,26-02-2020,Technical issue,1,1,Email,1,0,0
65,0,Microsoft Xbox Controller,01-02-2021,Technical issue,0,2,Email,0,0,0
67,0,Lenovo ThinkPad,05-05-2021,Technical issue,0,3,Chat,0,0,0
34,0,Philips Hue Lights,11-03-2021,Technical issue,2,2,Email,1,1,2
62,0,MacBook Pro,13-03-2020,Billing inquiry,0,2,Phone,0,0,0
23,0,Autodesk AutoCAD,10-08-2021,Refund request,0,0,Social media,0,0,0
26,0,Garmin Forerunner,09-01-2020,Technical issue,2,3,Email,1,1,1
55,0,Fitbit Versa Smartwatch,21-10-2020,Technical issue,0,3,Email,0,0,0
27,0,Nest Thermostat,24-05-2021,Technical issue,0,1,Phone,0,0,0
26,0,Microsoft Office,19-08-2021,Product inquiry,1,1,Social media,1,0,0
55,0,Samsung Soundbar,13-05-2021,Product inquiry,0,2,Social media,0,0,0
33,0,Sony 4K HDR TV,25-12-2021,Refund request,2,0,Phone,1,1,4
31,1,Samsung Galaxy,04-09-2020,Refund request,1,3,Social media,1,0,0
42,0,Fitbit Charge,19-08-2020,Technical issue,1,1,Email,1,0,0
21,0,Sony PlayStation,03-07-2020,Refund request,0,0,Email,0,0,0
56,0,iPhone,09-09-2020,Refund request,2,2,Email,1,1,5
21,0,Microsoft Xbox Controller,11-03-2020,Refund request,0,0,Phone,0,0,0
41,0,Bose SoundLink Speaker,01-02-2020,Technical issue,2,3,Email,1,1,3
48,0,Canon DSLR Camera,19-08-2020,Cancellation request,0,1,Social media,0,0,0
67,1,Amazon Echo,21-01-2020,Billing inquiry,2,1,Email,1,1,2
29,1,iPhone,24-02-2020,Technical issue,1,1,Social media,1,0,0
64,0,Xbox,29-09-2020,Product inquiry,0,2,Chat,0,0,0
36,0,PlayStation,23-09-2021,Product inquiry,0,2,Chat,0,0,0
54,0,GoPro Hero,15-08-2021,Refund request,0,3,Chat,0,0,0
41,0,Dell XPS,02-07-2021,Cancellation request,0,3,Chat,0,0,0
66,1,Sony 4K HDR TV,04-08-2020,Product inquiry,2,2,Phone,1,1,2
66,0,Dyson Vacuum Cleaner,05-05-2021,Technical issue,0,2,Social media,0,0,0
30,0,Sony Xperia,21-06-2020,Technical issue,2,0,Email,1,1,1
37,0,Fitbit Versa Smartwatch,04-04-2020,Refund request,2,2,Phone,1,1,2
31,0,Canon DSLR Camera,22-06-2021,Refund request,0,1,Email,0,0,0
24,0,GoPro Action Camera,06-08-2020,Product inquiry,2,3,Phone,1,1,1
51,1,Nintendo Switch,03-11-2020,Billing inquiry,0,2,Chat,0,0,0
50,0,Adobe Photoshop,15-03-2020,Refund request,0,1,Email,0,0,0
62,1,Xbox,27-05-2020,Cancellation request,1,1,Email,1,0,0
19,1,LG Smart TV,02-04-2021,Product inquiry,2,0,Phone,1,1,4
52,0,Nikon D,05-10-2020,Refund request,1,2,Social media,1,0,0
28,0,Microsoft Office,01-02-2021,Technical issue,1,2,Social media,1,0,0
20,0,Bose QuietComfort,22-03-2021,Cancellation request,1,1,Email,1,0,0
28,1,Philips Hue Lights,25-03-2020,Billing inquiry,0,0,Email,0,0,0
39,0,Microsoft Xbox Controller,01-10-2021,Cancellation request,0,3,Phone,0,0,0
26,0,Microsoft Xbox Controller,05-11-2020,Refund request,0,0,Chat,0,0,0
23,1,Microsoft Office,23-11-2021,Billing inquiry,1,0,Email,1,0,0
59,1,Sony Xperia,25-03-2020,Cancellation request,1,2,Chat,1,0,0
27,1,iPhone,12-08-2021,Billing inquiry,1,1,Social media,1,0,0
58,0,Garmin Forerunner,30-11-2020,Refund request,0,3,Social media,0,0,0
20,0,Nikon D,13-06-2020,Technical issue,0,0,Chat,0,0,0
44,1,HP Pavilion,31-10-2020,Cancellation request,1,0,Social media,1,0,0
61,0,Fitbit Charge,08-09-2020,Refund request,2,1,Chat,1,1,4
51,0,Dell XPS,06-10-2021,Technical issue,2,0,Phone,1,1,3
51,0,Adobe Photoshop,01-07-2020,Billing inquiry,2,2,Email,1,1,3
32,0,Nintendo Switch,03-08-2021,Billing inquiry,0,1,Chat,0,0,0
51,1,Dyson Vacuum Cleaner,23-12-2021,Product inquiry,2,0,Social media,1,1,4
49,0,Adobe Photoshop,24-01-2021,Refund request,2,2,Phone,1,1,1
56,0,PlayStation,12-09-2020,Technical issue,0,2,Chat,0,0,0
42,0,PlayStation,17-05-2021,Technical issue,1,3,Chat,1,0,0
49,0,Adobe Photoshop,06-09-2021,Technical issue,2,3,Phone,1,1,1
24,0,Microsoft Office,13-04-2021,Cancellation request,2,1,Email,1,1,5
30,1,Amazon Kindle,05-09-2021,Billing inquiry,1,0,Chat,1,0,0
42,1,LG Washing Machine,17-08-2021,Product inquiry,0,2,Social media,0,0,0
61,0,Nest Thermostat,19-09-2020,Technical issue,2,2,Phone,1,1,5
48,0,HP Pavilion,16-07-2021,Technical issue,2,3,Chat,1,1,1
59,0,Fitbit Charge,06-12-2021,Cancellation request,0,3,Email,0,0,0
38,1,LG Smart TV,30-03-2021,Technical issue,0,2,Phone,0,0,0
20,0,Garmin Forerunner,20-10-2020,Cancellation request,1,2,Social media,1,0,0
27,0,Amazon Echo,26-05-2021,Technical issue,0,1,Email,0,0,0
28,1,Nest Thermostat,13-08-2020,Refund request,2,2,Chat,1,1,3
70,1,Nest Thermostat,18-11-2020,Technical issue,1,1,Email,1,0,0
55,1,Roomba Robot Vacuum,02-03-2020,Cancellation request,1,0,Social media,1,0,0
48,1,GoPro Hero,10-11-2020,Technical issue,0,0,Social media,0,0,0
37,0,Sony 4K HDR TV,30-03-2021,Refund request,0,1,Chat,0,0,0
23,0,Microsoft Xbox Controller,05-04-2021,Product inquiry,1,1,Phone,1,0,0
37,0,Nest Thermostat,23-10-2021,Billing inquiry,0,3,Email,0,0,0
28,0,Fitbit Charge,31-03-2021,Refund request,0,3,Email,0,0,0
40,1,PlayStation,14-06-2021,Technical issue,1,3,Phone,1,0,0
69,0,Nintendo Switch,02-03-2020,Technical issue,1,1,Phone,1,0,0
21,0,Bose QuietComfort,10-12-2021,Technical issue,0,3,Email,0,0,0
53,0,Bose QuietComfort,20-09-2020,Product inquiry,0,2,Social media,0,0,0
50,0,Bose SoundLink Speaker,31-03-2021,Refund request,0,2,Email,0,0,0
48,1,Canon EOS,24-11-2021,Billing inquiry,1,3,Email,1,0,0
67,1,Lenovo ThinkPad,02-03-2020,Billing inquiry,1,2,Chat,1,0,0
48,1,HP Pavilion,17-07-2020,Billing inquiry,1,2,Phone,1,0,0
61,0,Apple AirPods,25-11-2021,Cancellation request,0,2,Phone,0,0,0
37,0,Canon EOS,11-11-2020,Product inquiry,0,3,Email,0,0,0
24,0,Samsung Galaxy,19-04-2020,Billing inquiry,0,2,Chat,0,0,0
38,0,MacBook Pro,05-06-2021,Refund request,2,0,Chat,1,1,4
49,1,HP Pavilion,12-04-2020,Technical issue,0,1,Email,0,0,0
44,0,HP Pavilion,21-06-2020,Cancellation request,2,1,Email,1,1,4
43,0,HP Pavilion,01-01-2021,Billing inquiry,1,3,Email,1,0,0
32,0,GoPro Hero,09-10-2020,Product inquiry,0,0,Email,0,0,0
40,1,Roomba Robot Vacuum,13-06-2020,Technical issue,0,0,Email,0,0,0
45,0,Fitbit Charge,09-05-2020,Refund request,0,0,Social media,0,0,0
62,0,LG Washing Machine,16-04-2021,Technical issue,0,3,Email,0,0,0
64,0,Nest Thermostat,30-09-2021,Cancellation request,0,0,Social media,0,0,0
38,0,Roomba Robot Vacuum,15-01-2021,Refund request,0,0,Chat,0,0,0
35,1,Nintendo Switch,03-01-2021,Refund request,1,3,Social media,1,0,0
48,0,HP Pavilion,29-06-2021,Billing inquiry,1,0,Phone,1,0,0
19,1,Dyson Vacuum Cleaner,13-01-2020,Product inquiry,1,2,Phone,1,0,0
24,0,Adobe Photoshop,09-02-2020,Refund request,2,2,Phone,1,1,1
24,1,Fitbit Charge,04-04-2020,Cancellation request,2,2,Email,1,1,2
25,1,HP Pavilion,13-12-2020,Refund request,2,2,Social media,1,1,5
39,0,Amazon Echo,28-01-2020,Technical issue,0,0,Chat,0,0,0
61,0,HP Pavilion,12-07-2021,Billing inquiry,0,1,Chat,0,0,0
70,1,Microsoft Xbox Controller,01-03-2020,Cancellation request,2,0,Social media,1,1,1
49,0,Amazon Kindle,18-09-2021,Refund request,0,2,Phone,0,0,0
25,1,Dell XPS,13-02-2021,Cancellation request,1,0,Phone,1,0,0
20,0,Autodesk AutoCAD,15-05-2021,Cancellation request,0,0,Phone,0,0,0
69,1,Xbox,10-06-2021,Cancellation request,1,1,Email,1,0,0
52,0,GoPro Action Camera,18-12-2020,Technical issue,2,1,Phone,1,1,4
18,0,Google Nest,24-04-2020,Technical issue,0,2,Social media,0,0,0
30,1,Fitbit Versa Smartwatch,31-01-2021,Technical issue,0,2,Social media,0,0,0
22,1,Samsung Galaxy,26-04-2020,Cancellation request,1,1,Social media,1,0,0
34,0,Xbox,10-07-2021,Billing inquiry,1,0,Chat,1,0,0
69,1,Roomba Robot Vacuum,24-03-2020,Refund request,1,2,Phone,1,0,0
20,0,Samsung Soundbar,03-11-2021,Cancellation request,2,0,Phone,1,1,2
40,0,Fitbit Charge,01-08-2021,Product inquiry,2,2,Email,1,1,5
49,1,Philips Hue Lights,03-01-2021,Product inquiry,1,1,Email,1,0,0
67,0,Bose QuietComfort,05-05-2021,Cancellation request,2,0,Email,1,1,3
63,0,Nintendo Switch Pro Controller,09-04-2021,Billing inquiry,1,1,Phone,1,0,0
26,0,Fitbit Versa Smartwatch,02-07-2020,Billing inquiry,0,0,Phone,0,0,0
25,1,Philips Hue Lights,18-08-2021,Product inquiry,1,0,Phone,1,0,0
69,0,LG Smart TV,11-05-2020,Technical issue,0,3,Email,0,0,0
50,0,Fitbit Charge,28-02-2021,Refund request,0,2,Chat,0,0,0
19,1,Philips Hue Lights,19-07-2021,Technical issue,0,2,Social media,0,0,0
59,0,Bose SoundLink Speaker,17-04-2021,Cancellation request,2,3,Phone,1,1,3
61,1,GoPro Hero,05-09-2020,Product inquiry,2,0,Phone,1,1,4
26,0,Dell XPS,06-09-2020,Product inquiry,0,3,Email,0,0,0
55,1,Roomba Robot Vacuum,24-07-2021,Billing inquiry,0,3,Email,0,0,0
62,1,Microsoft Xbox Controller,02-02-2021,Billing inquiry,1,3,Email,1,0,0
38,1,Google Pixel,16-06-2020,Technical issue,1,3,Social media,1,0,0
24,0,Amazon Echo,12-06-2020,Billing inquiry,0,2,Social media,0,0,0
30,1,Philips Hue Lights,06-03-2020,Billing inquiry,0,2,Chat,0,0,0
56,0,LG OLED,05-02-2021,Product inquiry,2,0,Chat,1,1,1
49,0,Canon EOS,17-09-2020,Cancellation request,1,3,Phone,1,0,0
56,0,Fitbit Versa Smartwatch,04-04-2021,Refund request,1,0,Email,1,0,0
34,1,LG Washing Machine,15-11-2021,Product inquiry,1,1,Email,1,0,0
56,1,HP Pavilion,17-08-2020,Billing inquiry,1,1,Email,1,0,0
25,0,Sony PlayStation,22-06-2020,Refund request,0,1,Chat,0,0,0
66,1,Nest Thermostat,04-08-2020,Cancellation request,1,0,Phone,1,0,0
67,0,Samsung Galaxy,20-05-2020,Refund request,0,3,Phone,0,0,0
18,0,Bose SoundLink Speaker,16-04-2021,Cancellation request,2,3,Chat,1,1,1
54,0,Autodesk AutoCAD,28-02-2020,Cancellation request,0,1,Phone,0,0,0
23,0,MacBook Pro,17-08-2020,Product inquiry,0,1,Phone,0,0,0
29,1,LG Smart TV,02-11-2021,Cancellation request,1,0,Social media,1,0,0
65,1,Nikon D,22-12-2020,Billing inquiry,1,0,Social media,1,0,0
30,1,Philips Hue Lights,09-12-2020,Refund request,0,1,Phone,0,0,0
19,0,LG Smart TV,18-03-2020,Technical issue,0,2,Phone,0,0,0
61,1,Nikon D,20-02-2021,Billing inquiry,1,1,Phone,1,0,0
20,0,PlayStation,26-05-2021,Technical issue,2,2,Email,1,1,5
68,0,Lenovo ThinkPad,02-10-2021,Technical issue,1,0,Phone,1,0,0
58,1,Asus ROG,28-09-2020,Cancellation request,1,3,Email,1,0,0
27,0,Sony PlayStation,09-12-2021,Product inquiry,0,0,Phone,0,0,0
51,0,Garmin Forerunner,25-10-2021,Billing inquiry,2,1,Social media,1,1,2
28,0,Xbox,17-02-2021,Product inquiry,2,3,Phone,1,1,3
34,1,Samsung Soundbar,09-05-2021,Cancellation request,1,2,Phone,1,0,0
34,1,Nikon D,27-11-2020,Technical issue,1,3,Email,1,0,0
35,0,Fitbit Charge,04-07-2020,Billing inquiry,2,1,Phone,1,1,4
23,0,Samsung Soundbar,23-12-2021,Billing inquiry,2,2,Email,1,1,1
59,0,Fitbit Versa Smartwatch,21-11-2020,Cancellation request,0,3,Phone,0,0,0
39,0,Fitbit Charge,19-06-2020,Product inquiry,0,3,Email,0,0,0
64,0,Canon EOS,05-09-2020,Billing inquiry,2,1,Email,1,1,1
25,0,Google Nest,18-09-2020,Cancellation request,1,2,Social media,1,0,0
29,1,Autodesk AutoCAD,01-04-2020,Technical issue,0,2,Phone,0,0,0
53,1,Canon DSLR Camera,10-11-2021,Product inquiry,0,1,Email,0,0,0
42,1,Adobe Photoshop,21-11-2021,Product inquiry,1,0,Email,1,0,0
48,0,Adobe Photoshop,08-10-2020,Refund request,2,2,Chat,1,1,3
27,1,Samsung Galaxy,21-09-2021,Refund request,2,1,Email,1,1,3
52,1,Roomba Robot Vacuum,23-11-2021,Technical issue,2,2,Social media,1,1,2
23,1,LG Washing Machine,02-11-2020,Technical issue,1,3,Email,1,0,0
29,0,Sony 4K HDR TV,15-03-2021,Cancellation request,0,0,Chat,0,0,0
70,0,Canon DSLR Camera,23-10-2020,Technical issue,1,3,Social media,1,0,0
42,0,Fitbit Versa Smartwatch,24-10-2020,Billing inquiry,1,0,Phone,1,0,0
30,1,Sony Xperia,22-02-2021,Cancellation request,2,1,Social media,1,1,1
55,0,Xbox,29-06-2020,Technical issue,2,1,Email,1,1,1
27,1,Nikon D,29-06-2020,Refund request,2,0,Chat,1,1,4
42,1,Bose QuietComfort,22-10-2021,Cancellation request,1,1,Chat,1,0,0
41,1,Sony PlayStation,29-12-2021,Cancellation request,1,2,Email,1,0,0
62,0,Lenovo ThinkPad,12-04-2021,Refund request,2,2,Email,1,1,3
32,0,LG Smart TV,10-10-2021,Cancellation request,1,2,Social media,1,0,0
46,1,Adobe Photoshop,11-06-2020,Product inquiry,1,3,Social media,1,0,0
66,0,Microsoft Xbox Controller,22-09-2021,Product inquiry,2,0,Social media,1,1,3
31,1,Lenovo ThinkPad,10-07-2021,Product inquiry,0,0,Social media,0,0,0
49,1,Microsoft Xbox Controller,08-10-2021,Billing inquiry,1,3,Email,1,0,0
27,1,Microsoft Office,09-01-2021,Cancellation request,1,3,Email,1,0,0
65,0,Samsung Galaxy,01-05-2021,Cancellation request,2,1,Social media,1,1,3
47,1,HP Pavilion,14-05-2020,Refund request,2,3,Email,1,1,5
19,0,Amazon Echo,19-12-2021,Refund request,0,1,Phone,0,0,0
53,1,GoPro Action Camera,15-11-2021,Refund request,1,0,Email,1,0,0
18,0,Philips Hue Lights,06-11-2021,Product inquiry,0,0,Social media,0,0,0
27,0,Nintendo Switch,30-06-2020,Refund request,1,1,Email,1,0,0
28,0,Philips Hue Lights,09-03-2020,Billing inquiry,0,2,Phone,0,0,0
63,1,Philips Hue Lights,03-05-2021,Refund request,2,1,Phone,1,1,2
42,0,Nikon D,18-07-2020,Refund request,2,2,Phone,1,1,2
41,0,Microsoft Surface,25-12-2021,Billing inquiry,0,0,Email,0,0,0
39,0,Sony Xperia,03-01-2020,Billing inquiry,0,3,Chat,0,0,0
25,0,Google Pixel,21-11-2021,Cancellation request,0,2,Social media,0,0,0
26,0,GoPro Hero,10-06-2021,Product inquiry,2,3,Email,1,1,2
53,1,Garmin Forerunner,28-06-2021,Refund request,1,0,Chat,1,0,0
66,1,Fitbit Versa Smartwatch,03-10-2021,Billing inquiry,2,3,Chat,1,1,4
34,0,Apple AirPods,01-09-2021,Product inquiry,1,2,Phone,1,0,0
68,1,Apple AirPods,14-06-2021,Cancellation request,0,3,Chat,0,0,0
49,0,Xbox,05-01-2020,Technical issue,1,0,Social media,1,0,0
23,1,Google Pixel,16-12-2021,Product inquiry,2,0,Social media,1,1,2
68,1,Canon DSLR Camera,06-06-2021,Billing inquiry,0,3,Social media,0,0,0
26,1,Google Pixel,14-05-2021,Refund request,1,3,Social media,1,0,0
21,1,Autodesk AutoCAD,06-12-2021,Technical issue,0,3,Chat,0,0,0
50,1,Samsung Galaxy,18-11-2020,Billing inquiry,2,3,Chat,1,1,4
39,0,Nintendo Switch Pro Controller,23-06-2021,Billing inquiry,0,2,Email,0,0,0
27,0,Bose SoundLink Speaker,08-11-2021,Product inquiry,1,2,Phone,1,0,0
18,0,PlayStation,03-04-2020,Cancellation request,0,3,Social media,0,0,0
22,1,Lenovo ThinkPad,15-03-2020,Cancellation request,0,3,Chat,0,0,0
40,1,Bose SoundLink Speaker,17-08-2021,Technical issue,0,0,Chat,0,0,0
29,0,Microsoft Office,02-12-2020,Refund request,2,1,Chat,1,1,1
38,0,iPhone,28-02-2020,Product inquiry,2,0,Social media,1,1,4
34,0,Dell XPS,21-09-2021,Technical issue,0,1,Social media,0,0,0
49,1,Sony Xperia,29-03-2021,Cancellation request,1,3,Email,1,0,0
41,0,Canon EOS,21-04-2020,Technical issue,2,3,Chat,1,1,4
35,1,Samsung Galaxy,19-12-2020,Technical issue,0,0,Social media,0,0,0
41,1,MacBook Pro,16-04-2021,Billing inquiry,1,0,Chat,1,0,0
57,1,Amazon Kindle,03-10-2021,Technical issue,0,1,Chat,0,0,0
33,0,LG Smart TV,20-05-2021,Billing inquiry,1,1,Email,1,0,0
53,0,HP Pavilion,20-10-2020,Technical issue,2,3,Social media,1,1,4
56,0,PlayStation,22-05-2020,Billing inquiry,2,1,Social media,1,1,1
64,0,Lenovo ThinkPad,22-10-2021,Cancellation request,1,3,Social media,1,0,0
56,1,Roomba Robot Vacuum,16-04-2020,Product inquiry,0,3,Chat,0,0,0
42,1,Nikon D,30-07-2020,Technical issue,1,0,Chat,1,0,0
70,0,Samsung Galaxy,01-09-2021,Refund request,1,3,Social media,1,0,0
25,0,iPhone,30-05-2021,Billing inquiry,1,0,Email,1,0,0
36,1,Sony Xperia,15-06-2020,Refund request,2,1,Chat,1,1,1
35,1,Google Nest,10-08-2020,Billing inquiry,0,2,Email,0,0,0
24,0,Sony Xperia,18-07-2021,Billing inquiry,2,3,Email,1,1,1
42,0,GoPro Hero,31-10-2021,Technical issue,0,1,Social media,0,0,0
21,0,Sony Xperia,29-11-2020,Cancellation request,1,2,Social media,1,0,0
19,1,Xbox,14-03-2021,Billing inquiry,1,2,Phone,1,0,0
48,0,Asus ROG,30-03-2020,Technical issue,1,3,Phone,1,0,0
58,0,Microsoft Office,03-04-2020,Technical issue,0,1,Social media,0,0,0
25,1,Canon DSLR Camera,25-03-2021,Product inquiry,2,0,Social media,1,1,2
53,1,Bose QuietComfort,24-02-2021,Cancellation request,2,0,Email,1,1,1
67,0,Nikon D,21-12-2020,Billing inquiry,2,1,Email,1,1,3
59,0,Samsung Galaxy,05-10-2020,Refund request,2,3,Email,1,1,2
65,1,Nikon D,13-03-2021,Cancellation request,1,1,Chat,1,0,0
18,1,Canon DSLR Camera,04-03-2020,Billing inquiry,0,2,Phone,0,0,0
29,1,HP Pavilion,02-05-2021,Billing inquiry,1,2,Social media,1,0,0
35,1,Amazon Echo,16-04-2021,Technical issue,1,0,Phone,1,0,0
30,1,Fitbit Versa Smartwatch,08-01-2020,Cancellation request,0,1,Email,0,0,0
67,0,Canon DSLR Camera,02-06-2020,Technical issue,2,1,Email,1,1,5
50,1,Microsoft Xbox Controller,11-04-2020,Refund request,0,2,Phone,0,0,0
69,1,Bose QuietComfort,28-12-2020,Billing inquiry,1,3,Phone,1,0,0
30,1,Samsung Soundbar,29-08-2020,Cancellation request,1,3,Email,1,0,0
57,0,Autodesk AutoCAD,14-07-2020,Technical issue,2,3,Chat,1,1,4
56,0,Fitbit Charge,07-04-2020,Cancellation request,1,2,Chat,1,0,0
44,1,Microsoft Surface,27-04-2021,Product inquiry,2,3,Phone,1,1,3
58,0,Dell XPS,28-05-2020,Cancellation request,0,0,Phone,0,0,0
47,0,Fitbit Charge,15-09-2021,Product inquiry,2,3,Social media,1,1,2
39,1,GoPro Hero,18-05-2020,Refund request,1,2,Email,1,0,0
25,1,Google Pixel,21-01-2020,Product inquiry,0,3,Chat,0,0,0
63,1,Xbox,31-10-2021,Cancellation request,1,2,Email,1,0,0
48,1,Amazon Kindle,25-01-2021,Cancellation request,2,1,Social media,1,1,1
21,1,Amazon Kindle,30-12-2021,Billing inquiry,2,2,Phone,1,1,1
42,0,Nikon D,29-05-2020,Technical issue,2,0,Phone,1,1,1
41,0,LG OLED,31-08-2020,Technical issue,1,2,Email,1,0,0
48,1,Asus ROG,16-09-2021,Technical issue,0,3,Email,0,0,0
50,0,Google Pixel,15-04-2020,Product inquiry,0,2,Chat,0,0,0
34,0,Google Pixel,08-06-2021,Product inquiry,2,3,Chat,1,1,2
38,0,HP Pavilion,25-08-2021,Technical issue,2,2,Social media,1,1,2
32,0,Nikon D,24-02-2021,Technical issue,0,3,Phone,0,0,0
26,0,LG OLED,02-01-2020,Cancellation request,0,0,Phone,0,0,0
69,0,Nikon D,31-01-2021,Refund request,1,0,Chat,1,0,0
42,0,Amazon Echo,16-06-2021,Billing inquiry,2,3,Email,1,1,3
37,1,PlayStation,31-01-2021,Billing inquiry,0,3,Email,0,0,0
70,0,Fitbit Versa Smartwatch,14-05-2021,Refund request,1,1,Phone,1,0,0
62,0,Adobe Photoshop,25-08-2020,Cancellation request,0,0,Phone,0,0,0
28,0,iPhone,30-11-2021,Technical issue,2,3,Email,1,1,2
31,1,Google Nest,05-11-2021,Cancellation request,2,1,Chat,1,1,3
46,1,LG Washing Machine,03-01-2020,Refund request,1,2,Social media,1,0,0
43,1,Bose QuietComfort,02-10-2021,Billing inquiry,2,0,Social media,1,1,5
39,0,Bose QuietComfort,09-11-2021,Billing inquiry,2,0,Phone,1,1,4
53,1,Google Nest,27-03-2021,Cancellation request,0,3,Social media,0,0,0
56,1,Microsoft Xbox Controller,17-03-2021,Cancellation request,0,2,Phone,0,0,0
62,1,Garmin Forerunner,25-12-2021,Billing inquiry,2,1,Chat,1,1,4
60,0,Amazon Echo,01-11-2021,Billing inquiry,0,1,Social media,0,0,0
68,0,Dell XPS,09-06-2020,Refund request,1,3,Email,1,0,0
39,1,Microsoft Xbox Controller,11-02-2021,Cancellation request,1,0,Chat,1,0,0
45,0,Sony 4K HDR TV,07-08-2020,Refund request,0,3,Email,0,0,0
50,0,Dell XPS,14-08-2020,Billing inquiry,1,3,Phone,1,0,0
41,1,Sony PlayStation,02-03-2021,Product inquiry,2,1,Chat,1,1,3
22,1,Nikon D,18-04-2020,Billing inquiry,2,1,Email,1,1,5
49,0,Sony 4K HDR TV,04-01-2021,Refund request,0,1,Phone,0,0,0
45,0,Fitbit Versa Smartwatch,11-06-2020,Technical issue,0,1,Social media,0,0,0
58,1,Sony PlayStation,10-09-2021,Billing inquiry,0,2,Social media,0,0,0
50,1,Canon EOS,06-12-2020,Refund request,1,1,Chat,1,0,0
25,0,Microsoft Xbox Controller,06-11-2020,Cancellation request,1,3,Phone,1,0,0
25,1,Bose SoundLink Speaker,24-04-2021,Product inquiry,0,1,Chat,0,0,0
52,0,LG Smart TV,21-06-2021,Cancellation request,2,1,Email,1,1,4
43,0,Apple AirPods,22-06-2021,Cancellation request,2,2,Chat,1,1,5
64,0,Nest Thermostat,25-02-2020,Billing inquiry,0,3,Chat,0,0,0
18,0,Google Pixel,21-11-2021,Product inquiry,2,3,Phone,1,1,1
